index,time_pos,lat,lon,alt,err_x,err_y,err_z,vx,vy,vz,speed_norm
1584,15-17-09,48.630336,7.7892002,145.74,-6.60497864244464,5.004695937600555,4.259999999999991,-2.0,2.0,1.0,2.8284271247461903
1587,15-17-10,48.6303347,7.7892003,145.42000000000002,-6.460425237697624,4.9973469623983116,4.579999999999984,-2.0,2.0,1.0,2.8284271247461903
1590,15-17-10,48.6303332,7.7892006,145.07,-6.293632848151896,4.975299917400267,4.930000000000007,-2.0,2.0,1.0,2.8284271247461903
1593,15-17-10,48.6303321,7.789201,144.8,-6.17131842820359,4.94590381225356,5.199999999999989,-2.0,2.0,1.0,2.8284271247461903
1596,15-17-10,48.6303309,7.7892012,144.5,-6.0378845162509736,4.931205791233681,5.5,-2.0,2.0,1.0,2.8284271247461903
1599,15-17-10,48.6303297,7.7892014,144.20000000000002,-5.904450604298356,4.916507769864254,5.799999999999983,-2.0,2.0,1.0,2.8284271247461903
1602,15-17-10,48.6303285,7.7892017,143.89000000000001,-5.771016692345738,4.894460708022569,6.109999999999985,-2.0,2.0,1.0,2.8284271247461903
1605,15-17-11,48.6303274,7.7892021,143.59,-5.648702273187522,4.865064600625671,6.409999999999997,-2.0,2.0,1.0,2.8284271247461903
1608,15-17-11,48.6303262,7.7892026,143.3,-5.515268361234903,4.828319457089398,6.699999999999989,-2.0,2.0,1.0,2.8284271247461903
1611,15-17-11,48.630325,7.789203,143.0,-5.3818344492822865,4.798923353122133,7.0,-2.0,2.0,1.0,2.8284271247461903
1614,15-17-11,48.6303238,7.7892034,142.71,-5.24840053732967,4.769527248390505,7.289999999999992,-2.0,2.0,1.0,2.8284271247461903
1617,15-17-11,48.6303226,7.7892038,142.42000000000002,-5.114966625377052,4.74013114295979,7.579999999999984,-2.0,2.0,1.0,2.8284271247461903
1620,15-17-11,48.630276,7.7892135,134.2,0.06671695597630861,4.0272760710344535,15.800000000000011,0.06671695597630861,2.0,1.0,2.001112478651499
1623,15-17-12,48.6302747,7.7892134,134.18,0.2112703607233252,4.034625166887798,15.819999999999993,0.2112703607233252,2.0,1.0,2.011127834156786
1626,15-17-12,48.6302736,7.7892133,134.17000000000002,0.33358477988154306,4.0419742549853765,15.829999999999984,0.33358477988154306,2.0,1.0,2.027628862826878
1629,15-17-12,48.6302724,7.7892133,134.15,0.4670186918341603,4.041974303047623,15.849999999999994,0.4670186918341603,2.0,1.0,2.053802925921202
1632,15-17-12,48.6302712,7.7892134,134.14000000000001,0.6004526037867776,4.034625306814473,15.859999999999985,0.6004526037867776,2.0,1.0,2.0881914015229355
1635,15-17-12,48.63027,7.7892135,134.12,0.7338865157393948,4.027276310471823,15.879999999999995,0.7338865157393948,2.0,1.0,2.1303965400798295
1638,15-17-12,48.6302687,7.7892135,134.11,0.8784399204864114,4.027276362349919,15.889999999999986,0.8784399204864114,2.0,1.0,2.1844122078729034
1641,15-17-13,48.6302675,7.7892136,134.08,1.0118738324390286,4.019927365672556,15.919999999999987,1.0118738324390286,2.0,1.0,2.2414032775863535
1644,15-17-13,48.6302663,7.7892138,134.06,1.145307744391646,4.005229324233472,15.939999999999998,1.145307744391646,2.0,1.0,2.304719034798706
1647,15-17-13,48.6302651,7.789214,134.03,1.278741656344263,3.9905312823795724,15.969999999999999,1.278741656344263,2.0,1.0,2.3738534545481254
1650,15-17-13,48.6302638,7.7892143,134.01,1.4232950610912796,3.9684841993467743,15.990000000000009,1.4232950610912796,2.0,1.0,2.4547441477528427
1653,15-17-13,48.6302629,7.7892145,133.99,1.5233704954507863,3.953786145003707,16.00999999999999,1.5233704954507863,2.0,1.0,2.514091817418364
1656,15-17-13,48.6302618,7.7892148,133.98,1.645684914609004,3.931739053225035,16.02000000000001,1.645684914609004,2.0,1.0,2.590034524513456
1659,15-17-14,48.6302606,7.7892151,133.96,1.7791188265616213,3.909691964839849,16.039999999999992,1.7791188265616213,2.0,1.0,2.676801038371362
1662,15-17-14,48.6302597,7.7892153,133.93,1.8791942601310405,3.8949939094411326,16.069999999999993,1.8791942601310405,2.0,1.0,2.744334357783222
1665,15-17-14,48.6302587,7.7892155,133.88,1.9903891872849466,3.880295857690512,16.120000000000005,1.9903891872849466,2.0,1.0,2.8216394377845
1668,15-17-14,48.6302575,7.7892158,133.86,2.1238230992375637,3.8582487680163826,16.139999999999986,2.0,2.0,1.0,2.8284271247461903
1671,15-17-14,48.6302564,7.789216,133.84,2.246137518395782,3.843550719389807,16.159999999999997,2.0,2.0,1.0,2.8284271247461903
1674,15-17-14,48.6302553,7.7892162,133.81,2.3684519375539996,3.8288526703775427,16.189999999999998,2.0,2.0,1.0,2.8284271247461903
1677,15-17-14,48.6302542,7.7892164,133.78,2.4907663567122174,3.8141546211101356,16.22,2.0,2.0,1.0,2.8284271247461903
1680,15-17-15,48.630253,7.7892169,133.76,2.624200268664835,3.777409438424945,16.24000000000001,2.0,2.0,1.0,2.8284271247461903
1683,15-17-15,48.630252,7.7892171,133.74,2.7353951958187404,3.7627113845333673,16.25999999999999,2.0,2.0,1.0,2.8284271247461903
1686,15-17-15,48.6302508,7.7892173,133.71,2.868829107771358,3.748013337778304,16.289999999999992,2.0,2.0,1.0,2.8284271247461903
1689,15-17-15,48.6302497,7.7892174,133.68,2.9911435269295756,3.7406643327701463,16.319999999999993,2.0,2.0,1.0,2.8284271247461903
1692,15-17-15,48.630249,7.7892175,133.67000000000002,3.0689799757002834,3.733315312804438,16.329999999999984,2.0,2.0,1.0,2.8284271247461903
1695,15-17-15,48.6302483,7.7892176,133.64000000000001,3.146816424470992,3.7259662928020516,16.359999999999985,2.0,2.0,1.0,2.8284271247461903
1698,15-17-16,48.6302479,7.7892177,133.62,3.1912943948585015,3.7186172615781286,16.379999999999995,2.0,2.0,1.0,2.8284271247461903
1701,15-17-16,48.6302475,7.7892178,133.59,3.235772365246012,3.7112682302959485,16.409999999999997,2.0,2.0,1.0,2.8284271247461903
1704,15-17-16,48.6302471,7.7892179,133.57,3.280250336423609,3.703919199020783,16.430000000000007,2.0,2.0,1.0,2.8284271247461903
1707,15-17-16,48.6302469,7.7892179,133.53,3.30248932122232,3.7039192063611974,16.47,2.0,2.0,1.0,2.8284271247461903
1710,15-17-16,48.6302467,7.7892178,133.48,3.3247283068111186,3.7112682597158626,16.52000000000001,2.0,2.0,1.0,2.8284271247461903
1713,15-17-16,48.6302466,7.7892177,133.44,3.3358477996055185,3.7186173094801576,16.560000000000002,2.0,2.0,1.0,2.8284271247461903
1716,15-17-17,48.6302465,7.7892175,133.4,3.3469672923999174,3.7333154052878323,16.599999999999994,2.0,2.0,1.0,2.8284271247461903
1719,15-17-17,48.6302465,7.7892174,133.35,3.3469672923999174,3.7406644513819205,16.650000000000006,2.0,2.0,1.0,2.8284271247461903
1722,15-17-17,48.6302465,7.7892173,133.31,3.3469672923999174,3.748013497476009,16.689999999999998,2.0,2.0,1.0,2.8284271247461903
1725,15-17-17,48.6302464,7.7892173,133.26,3.358086785194317,3.7480135011899085,16.74000000000001,2.0,2.0,1.0,2.8284271247461903
1728,15-17-17,48.6302463,7.7892172,133.23,3.369206277198629,3.7553625509471877,16.77000000000001,2.0,2.0,1.0,2.8284271247461903
1731,15-17-17,48.6302462,7.7892172,133.19,3.380325769993028,3.7553625546683698,16.810000000000002,2.0,2.0,1.0,2.8284271247461903
1734,15-17-18,48.6302461,7.7892171,133.16,3.3914452627874274,3.762711604512769,16.840000000000003,2.0,2.0,1.0,2.8284271247461903
1737,15-17-18,48.630246,7.789217,133.12,3.4025647555818264,3.7700606543717323,16.879999999999995,2.0,2.0,1.0,2.8284271247461903
1740,15-17-18,48.630246,7.7892169,133.1,3.4025647555818264,3.7774097004369587,16.900000000000006,2.0,2.0,1.0,2.8284271247461903
1743,15-17-18,48.6302459,7.7892169,133.08,3.413684248376226,3.7774097041799872,16.919999999999987,2.0,2.0,1.0,2.8284271247461903
1746,15-17-18,48.6302459,7.7892169,133.07,3.413684248376226,3.7774097041799872,16.930000000000007,2.0,2.0,1.0,2.8284271247461903
1749,15-17-18,48.6302458,7.7892168,133.04,3.424803741170626,3.784758754068079,16.960000000000008,2.0,2.0,1.0,2.8284271247461903
1752,15-17-19,48.6302458,7.7892168,133.04,3.424803741170626,3.784758754068079,16.960000000000008,2.0,2.0,1.0,2.8284271247461903
1755,15-17-19,48.6302458,7.7892167,133.02,3.424803741170626,3.792107800213142,16.97999999999999,2.0,2.0,1.0,2.8284271247461903
1758,15-17-19,48.6302458,7.7892168,133.03,3.424803741170626,3.784758754068079,16.97,2.0,2.0,1.0,2.8284271247461903
1761,15-17-19,48.6302458,7.7892168,133.04,3.424803741170626,3.784758754068079,16.960000000000008,2.0,2.0,1.0,2.8284271247461903
1764,15-17-19,48.6302458,7.7892168,133.06,3.424803741170626,3.784758754068079,16.939999999999998,2.0,2.0,1.0,2.8284271247461903
1767,15-17-19,48.6302458,7.7892168,133.07,3.424803741170626,3.784758754068079,16.930000000000007,2.0,2.0,1.0,2.8284271247461903
1770,15-17-20,48.6302459,7.7892168,133.1,3.413684248376226,3.784758750317768,16.900000000000006,2.0,2.0,1.0,2.8284271247461903
1773,15-17-20,48.6302459,7.7892168,133.11,3.413684248376226,3.784758750317768,16.889999999999986,2.0,2.0,1.0,2.8284271247461903
1776,15-17-20,48.6302459,7.7892169,133.14000000000001,3.413684248376226,3.7774097041799872,16.859999999999985,2.0,2.0,1.0,2.8284271247461903
1779,15-17-20,48.6302459,7.7892169,133.15,3.413684248376226,3.7774097041799872,16.849999999999994,2.0,2.0,1.0,2.8284271247461903
1782,15-17-20,48.6302459,7.7892169,133.17000000000002,3.413684248376226,3.7774097041799872,16.829999999999984,2.0,2.0,1.0,2.8284271247461903
1785,15-17-20,48.6302459,7.7892169,133.18,3.413684248376226,3.7774097041799872,16.819999999999993,2.0,2.0,1.0,2.8284271247461903
1788,15-17-21,48.630246,7.7892169,133.2,3.4025647555818264,3.7774097004369587,16.80000000000001,2.0,2.0,1.0,2.8284271247461903
1791,15-17-21,48.630246,7.7892169,133.21,3.4025647555818264,3.7774097004369587,16.789999999999992,2.0,2.0,1.0,2.8284271247461903
1794,15-17-21,48.630246,7.7892168,133.22,3.4025647555818264,3.7847587465674573,16.78,2.0,2.0,1.0,2.8284271247461903
1797,15-17-21,48.630246,7.7892168,133.22,3.4025647555818264,3.7847587465674573,16.78,2.0,2.0,1.0,2.8284271247461903
1800,15-17-21,48.630246,7.7892168,133.23,3.4025647555818264,3.7847587465674573,16.77000000000001,2.0,2.0,1.0,2.8284271247461903
1803,15-17-22,48.630246,7.7892169,133.24,3.4025647555818264,3.7774097004369587,16.75999999999999,2.0,2.0,1.0,2.8284271247461903
1806,15-17-22,48.630246,7.7892169,133.25,3.4025647555818264,3.7774097004369587,16.75,2.0,2.0,1.0,2.8284271247461903
1809,15-17-22,48.630246,7.7892169,133.25,3.4025647555818264,3.7774097004369587,16.75,2.0,2.0,1.0,2.8284271247461903
1812,15-17-22,48.630246,7.789217,133.26,3.4025647555818264,3.7700606543717323,16.74000000000001,2.0,2.0,1.0,2.8284271247461903
1815,15-17-22,48.630246,7.789217,133.26,3.4025647555818264,3.7700606543717323,16.74000000000001,2.0,2.0,1.0,2.8284271247461903
1818,15-17-22,48.630246,7.7892171,133.27,3.4025647555818264,3.762711608241233,16.72999999999999,2.0,2.0,1.0,2.8284271247461903
1821,15-17-22,48.630246,7.7892171,133.27,3.4025647555818264,3.762711608241233,16.72999999999999,2.0,2.0,1.0,2.8284271247461903
1824,15-23-58,,,135.64000000000001,,,,,,,
